,CCNumber,CrimeCode,Description,Inside_Outside,Weapon,Location,Old_District,Neighborhood,Day sin,Day cos,Year sin,Year cos,Latitude,Longitude
2024-11-14 03:00:00,468955.3,50.656025,7.7928305,2.0,22.0,12277.485,3.7578995,134.0996,0.79437584,-0.060480755,-0.65855014,0.7661108,39.316757,-76.60962
2024-11-14 04:00:00,463655.78,51.0,7.4999824,2.0,22.0,12083.742,3.857143,134.96715,0.8660254,-0.39903986,-0.6578908,0.76637906,39.31705,-76.608864
2024-11-14 05:00:00,459235.72,51.84517,8.0,2.0,22.0,12649.633,3.8348768,139.26842,0.8602814,-0.7050562,-0.6572153,0.76669157,39.317825,-76.61058
2024-11-14 06:00:00,456898.56,52.0,8.0,2.0,22.0,12410.142,3.682108,135.88705,0.75468534,-0.93359125,-0.65657353,0.7670749,39.31806,-76.60989
2024-11-14 07:00:00,463251.94,50.947666,8.0,2.0,22.0,12509.88,3.6327477,135.82346,0.4724787,-17.650555,-0.6559638,0.76749146,39.31909,-76.609436
2024-11-14 08:00:00,458630.9,52.759186,8.0,2.0,22.0,12374.694,3.6815023,136.46773,0.1680406,-17.650555,-0.6552291,0.76789886,39.321243,-76.61043
2024-11-14 09:00:00,456424.25,52.631264,8.0,2.0,22.0,12487.578,3.898964,139.67592,-0.04351407,-17.650555,-0.65455794,0.7683224,39.31995,-76.61058
2024-11-14 10:00:00,452204.38,52.618885,8.0,2.0,22.0,11947.529,3.6666667,136.8889,-0.29843208,-17.650555,-0.65402514,0.768865,39.31902,-76.61095
2024-11-14 11:00:00,441835.03,52.7226,8.0,2.0,22.0,12135.313,3.8701665,138.25613,-0.5829597,-17.650555,-0.6536319,0.7694773,39.318752,-76.61239
2024-11-14 12:00:00,432135.9,52.37238,8.0,2.0,22.0,12359.424,3.8333333,136.26129,-0.8304233,-17.650555,-0.65324795,0.770047,39.319588,-76.61088
2024-11-14 13:00:00,439216.16,53.0,8.0,2.0,22.0,12195.1875,3.8333333,137.37627,-0.98681307,-17.650555,-0.65285987,0.7706854,39.31917,-76.610565
2024-11-14 14:00:00,421546.2,52.0,8.0,2.0,22.0,12268.501,3.7786953,139.53043,-5.893234,-0.99383146,-0.65242803,0.7712979,39.31979,-76.61001
2024-11-14 15:00:00,424726.6,52.0,8.0,2.0,22.0,12600.915,3.7800207,138.54836,-5.893234,-0.82724524,-0.6519636,0.77190006,39.31954,-76.60983
2024-11-14 16:00:00,424997.78,50.87097,8.0,2.0,21.456177,12431.68,3.6,137.1419,-5.893234,-0.5712512,-0.6514698,0.77221745,39.319466,-76.61003
2024-11-14 17:00:00,416408.4,50.687016,8.0,2.0,21.626099,12495.609,3.80928,138.38728,-5.893234,-0.22486351,-0.65101975,0.77252793,39.318665,-76.61054
2024-11-14 18:00:00,416189.28,50.08853,8.0,2.0,21.5,12414.836,3.875,136.87418,-5.893234,0.11126331,-0.65056676,0.77285194,39.317677,-76.60865
2024-11-14 19:00:00,423655.66,50.5,8.0,2.0,21.265585,12226.27,3.902118,138.54245,-1.0929773,0.42197755,-0.64985627,0.77315897,39.31684,-76.6091
2024-11-14 20:00:00,422557.3,49.538628,8.0,2.0,21.333334,12240.2,3.8859944,139.40672,-0.92755634,0.5905082,-0.6491015,0.7734528,39.318005,-76.60904
2024-11-14 21:00:00,413677.06,48.605843,8.0,2.0,21.2,12484.812,4.0,137.31331,-0.7351625,0.72436726,-0.6483094,0.77396923,39.318886,-76.60917
2024-11-14 22:00:00,413691.88,48.575687,8.0,2.0,21.25,12359.552,3.9495542,140.50589,-0.4438555,0.7630611,-0.6475052,0.77443963,39.318752,-76.610146
2024-11-14 23:00:00,410482.78,49.0,8.0,2.0,21.25,12092.829,4.0,132.38202,-0.16023773,0.75445,-0.6469901,0.77493435,39.31659,-76.60967
